timestamp,severity,rule,pid,process_name,path,action,message
2025-12-17T14:27:58.111679,WARNING,ML_ANOMALY,16288,msedgewebview2.exe,,Score +10 (total 30),ML behavioral anomaly (z=3.60)
2025-12-17T14:27:59.429921,WARNING,ML_ANOMALY,1448,msedgewebview2.exe,,Score +10 (total 30),ML behavioral anomaly (z=3.72)
2025-12-17T14:28:00.145906,WARNING,ML_ANOMALY,4492,vmnetdhcp.exe,,Score +10 (total 70),ML behavioral anomaly (z=4.41)
2025-12-17T14:28:00.349951,INFO,ML_ANOMALY,10680,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:28:00.388494,INFO,ML_ANOMALY,12020,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:28:00.397881,INFO,ML_ANOMALY,12720,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:28:01.629217,WARNING,ML_ANOMALY,148,Registry,,Score +10 (total 20),ML behavioral anomaly (z=4.80)
2025-12-17T14:28:01.962456,WARNING,ML_ANOMALY,4492,vmnetdhcp.exe,,Score +10 (total 80),ML behavioral anomaly (z=3.94)
2025-12-17T14:28:03.873254,INFO,ML_ANOMALY,2360,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.70)
2025-12-17T14:28:04.429989,WARNING,ML_ANOMALY,4492,vmnetdhcp.exe,,Score +10 (total 90),ML behavioral anomaly (z=3.60)
2025-12-17T14:28:04.756957,INFO,ML_ANOMALY,8444,msedge.exe,,Whitelisted,ML behavioral anomaly (z=5.32)
2025-12-17T14:28:04.943291,INFO,ML_ANOMALY,13728,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.70)
2025-12-17T14:28:04.961021,INFO,ML_ANOMALY,14244,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.70)
2025-12-17T14:28:05.166564,INFO,ML_ANOMALY,18284,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:28:07.459672,WARNING,ML_ANOMALY,4492,vmnetdhcp.exe,,Score +10 (total 100),ML behavioral anomaly (z=3.51)
2025-12-17T14:28:07.678472,WARNING,ML_ANOMALY,11860,M365Copilot.exe,,Score +10 (total 50),ML behavioral anomaly (z=4.37)
2025-12-17T14:28:07.772597,INFO,ML_ANOMALY,18284,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.88)
2025-12-17T14:28:09.636184,INFO,ML_ANOMALY,18204,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:28:12.726563,INFO,ML_ANOMALY,1132,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.74)
2025-12-17T14:28:15.212061,INFO,ML_ANOMALY,2412,Code.exe,,Whitelisted,ML behavioral anomaly (z=4.89)
2025-12-17T14:28:15.412491,INFO,ML_ANOMALY,3504,Code.exe,,Whitelisted,ML behavioral anomaly (z=3.74)
2025-12-17T14:28:16.628483,INFO,ML_ANOMALY,19504,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:28:19.178383,WARNING,ML_ANOMALY,10916,TextInputHost.exe,,Score +10 (total 20),ML behavioral anomaly (z=5.39)
2025-12-17T14:28:19.236757,WARNING,ML_ANOMALY,13640,SystemSettingsBroker.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:28:20.866360,INFO,ML_ANOMALY,4288,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:28:21.382298,WARNING,ML_ANOMALY,10260,RuntimeBroker.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:28:24.126029,WARNING,ML_ANOMALY,10260,RuntimeBroker.exe,,Score +10 (total 20),ML behavioral anomaly (z=3.74)
2025-12-17T14:28:26.296705,WARNING,ML_ANOMALY,10332,ShellExperienceHost.exe,,Score +10 (total 30),ML behavioral anomaly (z=5.39)
2025-12-17T14:28:29.991036,INFO,ML_ANOMALY,8244,Code.exe,,Whitelisted,ML behavioral anomaly (z=4.03)
2025-12-17T14:28:30.630307,INFO,ML_ANOMALY,14900,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.74)
2025-12-17T14:28:36.421353,INFO,ML_ANOMALY,2984,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.72)
2025-12-17T14:28:36.709167,INFO,ML_ANOMALY,5676,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.04)
2025-12-17T14:28:36.764278,INFO,ML_ANOMALY,9388,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.72)
2025-12-17T14:28:36.801445,INFO,ML_ANOMALY,10992,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.87)
2025-12-17T14:28:36.842572,INFO,ML_ANOMALY,13168,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.87)
2025-12-17T14:28:36.852475,INFO,ML_ANOMALY,13560,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.87)
2025-12-17T14:28:36.868169,INFO,ML_ANOMALY,14888,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.12)
2025-12-17T14:28:36.873560,WARNING,ML_ANOMALY,15224,csrss.exe,,Score +10 (total 40),ML behavioral anomaly (z=3.64)
2025-12-17T14:28:38.657915,INFO,ML_ANOMALY,13736,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:28:41.550046,INFO,ML_ANOMALY,5676,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.43)
2025-12-17T14:28:41.641435,INFO,ML_ANOMALY,10724,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:28:41.736841,INFO,ML_ANOMALY,18284,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.42)
2025-12-17T14:28:43.036772,INFO,ML_ANOMALY,2152,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:28:43.150587,INFO,ML_ANOMALY,3608,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.01)
2025-12-17T14:28:44.886720,INFO,ML_ANOMALY,2384,svchost.exe,,Whitelisted,ML behavioral anomaly (z=4.74)
2025-12-17T14:28:44.985830,INFO,ML_ANOMALY,3608,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.60)
2025-12-17T14:28:45.545403,INFO,ML_ANOMALY,10596,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.35)
2025-12-17T14:28:45.800842,INFO,ML_ANOMALY,18112,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:29:21.255166,INFO,APP_STARTUP,,,,,Ransomware Defense Kit started
2025-12-17T14:30:07.489255,INFO,ML_ANOMALY,1132,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.87)
2025-12-17T14:30:08.061515,WARNING,ML_ANOMALY,9324,ctfmon.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.87)
2025-12-17T14:30:12.681950,INFO,ML_ANOMALY,21464,SearchProtocolHost.exe,,Whitelisted,ML behavioral anomaly (z=4.12)
2025-12-17T14:30:17.561802,INFO,ML_ANOMALY,21464,SearchProtocolHost.exe,,Whitelisted,ML behavioral anomaly (z=3.54)
2025-12-17T14:30:22.831700,WARNING,ML_ANOMALY,2376,RegSvcs.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.68)
2025-12-17T14:30:24.558675,INFO,ML_ANOMALY,1132,svchost.exe,,Whitelisted,ML behavioral anomaly (z=4.50)
2025-12-17T14:30:27.135051,WARNING,ML_ANOMALY,2376,RegSvcs.exe,,Score +10 (total 20),ML behavioral anomaly (z=3.98)
2025-12-17T14:30:30.073590,WARNING,ML_ANOMALY,11216,SMΔRTP.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.92)
2025-12-17T14:30:34.527297,WARNING,ML_ANOMALY,11860,M365Copilot.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.61)
2025-12-17T14:30:34.629629,INFO,ML_ANOMALY,21464,SearchProtocolHost.exe,,Whitelisted,ML behavioral anomaly (z=4.28)
2025-12-17T14:30:37.130759,INFO,ML_ANOMALY,16080,comet.exe,,Whitelisted,ML behavioral anomaly (z=3.78)
2025-12-17T14:30:41.679350,INFO,ML_ANOMALY,8244,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.21)
2025-12-17T14:30:43.166992,INFO,ML_ANOMALY,2384,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.72)
2025-12-17T14:30:43.702429,INFO,ML_ANOMALY,8544,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.11)
2025-12-17T14:30:44.086476,INFO,ML_ANOMALY,18204,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.90)
2025-12-17T14:30:46.194297,INFO,ML_ANOMALY,10596,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.36)
2025-12-17T14:30:46.200531,INFO,ML_ANOMALY,10724,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.59)
2025-12-17T14:30:46.211846,WARNING,ML_ANOMALY,11520,WhatsApp.Root.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.86)
2025-12-17T14:30:47.390416,WARNING,ML_ANOMALY,0,System Idle Process,,Score +10 (total 10),ML behavioral anomaly (z=4.42)
2025-12-17T14:30:48.235860,INFO,ML_ANOMALY,2412,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:30:49.076664,WARNING,ML_ANOMALY,2520,SearchIndexer.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.35)
2025-12-17T14:30:49.887952,INFO,ML_ANOMALY,18900,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:49.902224,INFO,ML_ANOMALY,21312,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.23)
2025-12-17T14:30:52.534825,INFO,ML_ANOMALY,14244,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:52.626594,INFO,ML_ANOMALY,18900,Code.exe,,Whitelisted,ML behavioral anomaly (z=3.74)
2025-12-17T14:30:52.626840,INFO,ML_ANOMALY,19004,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:52.632029,INFO,ML_ANOMALY,19316,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:52.646859,INFO,ML_ANOMALY,20664,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:54.292756,WARNING,ML_ANOMALY,5236,ChatGPT.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.34)
2025-12-17T14:30:55.754456,INFO,ML_ANOMALY,8544,Code.exe,,Whitelisted,ML behavioral anomaly (z=5.03)
2025-12-17T14:30:55.977508,WARNING,ML_ANOMALY,13292,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.72)
2025-12-17T14:30:56.299742,INFO,ML_ANOMALY,19004,firefox.exe,,Whitelisted,ML behavioral anomaly (z=4.27)
2025-12-17T14:30:56.326806,INFO,ML_ANOMALY,20664,firefox.exe,,Whitelisted,ML behavioral anomaly (z=4.27)
2025-12-17T14:30:57.535927,WARNING,ML_ANOMALY,1020,services.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:30:57.576008,WARNING,ML_ANOMALY,1448,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.72)
2025-12-17T14:30:57.707984,INFO,ML_ANOMALY,2152,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:57.737080,WARNING,ML_ANOMALY,2200,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.87)
2025-12-17T14:30:57.909481,INFO,ML_ANOMALY,2744,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:30:58.033485,WARNING,ML_ANOMALY,2980,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.72)
2025-12-17T14:30:58.348897,WARNING,ML_ANOMALY,3740,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.72)
2025-12-17T14:30:58.607409,INFO,ML_ANOMALY,4068,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:30:58.693127,WARNING,ML_ANOMALY,4492,vmnetdhcp.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.57)
2025-12-17T14:30:58.706876,WARNING,ML_ANOMALY,4528,vmnat.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.70)
2025-12-17T14:30:58.809730,WARNING,ML_ANOMALY,4848,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.87)
2025-12-17T14:30:59.239010,WARNING,ML_ANOMALY,16288,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=3.87)
2025-12-17T14:31:00.366659,INFO,ML_ANOMALY,1036,svchost.exe,,Whitelisted,ML behavioral anomaly (z=4.23)
2025-12-17T14:31:00.743742,WARNING,ML_ANOMALY,4528,vmnat.exe,,Score +10 (total 20),ML behavioral anomaly (z=3.61)
2025-12-17T14:31:00.835876,INFO,ML_ANOMALY,5056,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:00.902623,WARNING,ML_ANOMALY,8668,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.01)
2025-12-17T14:31:00.947986,INFO,ML_ANOMALY,10192,comet.exe,,Whitelisted,ML behavioral anomaly (z=3.91)
2025-12-17T14:31:01.010929,INFO,ML_ANOMALY,13736,comet.exe,,Whitelisted,ML behavioral anomaly (z=3.90)
2025-12-17T14:31:01.074200,INFO,ML_ANOMALY,18852,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:01.093025,INFO,ML_ANOMALY,21312,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.61)
2025-12-17T14:31:02.401782,INFO,ML_ANOMALY,1824,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.22)
2025-12-17T14:31:05.033493,INFO,ML_ANOMALY,2152,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:09.187323,WARNING,ML_ANOMALY,0,System Idle Process,,Score +10 (total 20),ML behavioral anomaly (z=3.60)
2025-12-17T14:31:10.324546,WARNING,ML_ANOMALY,6764,WmiPrvSE.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:31:10.528809,INFO,ML_ANOMALY,10680,Code.exe,,Whitelisted,ML behavioral anomaly (z=4.15)
2025-12-17T14:31:10.615820,INFO,ML_ANOMALY,10844,powershell.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:12.815563,WARNING,ML_ANOMALY,4784,MsMpEng.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.71)
2025-12-17T14:31:16.814881,INFO,ML_ANOMALY,3484,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.02)
2025-12-17T14:31:17.008692,INFO,ML_ANOMALY,5316,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.02)
2025-12-17T14:31:17.054501,INFO,ML_ANOMALY,8244,Code.exe,,Whitelisted,ML behavioral anomaly (z=4.09)
2025-12-17T14:31:17.167523,INFO,ML_ANOMALY,14900,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.80)
2025-12-17T14:31:21.309728,WARNING,ML_ANOMALY,4784,MsMpEng.exe,,Score +10 (total 20),ML behavioral anomaly (z=4.31)
2025-12-17T14:31:25.088783,WARNING,ML_ANOMALY,544,lsass.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:31:26.284955,WARNING,ML_ANOMALY,6944,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.38)
2025-12-17T14:31:26.365602,INFO,ML_ANOMALY,10192,comet.exe,,Whitelisted,ML behavioral anomaly (z=4.02)
2025-12-17T14:31:28.092715,WARNING,ML_ANOMALY,6944,msedgewebview2.exe,,Score +10 (total 20),ML behavioral anomaly (z=3.75)
2025-12-17T14:31:29.793104,WARNING,ML_ANOMALY,2520,SearchIndexer.exe,,Score +10 (total 20),ML behavioral anomaly (z=4.90)
2025-12-17T14:31:30.853497,INFO,ML_ANOMALY,14888,firefox.exe,,Whitelisted,ML behavioral anomaly (z=5.23)
2025-12-17T14:31:32.478757,INFO,ML_ANOMALY,3044,firefox.exe,,Whitelisted,ML behavioral anomaly (z=3.94)
2025-12-17T14:31:35.298387,INFO,ML_ANOMALY,13168,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.60)
2025-12-17T14:31:35.315542,INFO,ML_ANOMALY,13560,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.60)
2025-12-17T14:31:35.316506,WARNING,ML_ANOMALY,13940,ChatGPT.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.05)
2025-12-17T14:31:37.023096,INFO,ML_ANOMALY,2984,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.99)
2025-12-17T14:31:37.124008,INFO,ML_ANOMALY,3504,Code.exe,,Whitelisted,ML behavioral anomaly (z=3.58)
2025-12-17T14:31:37.701332,INFO,ML_ANOMALY,9388,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.72)
2025-12-17T14:31:37.834258,INFO,ML_ANOMALY,10844,powershell.exe,,Whitelisted,ML behavioral anomaly (z=5.38)
2025-12-17T14:31:37.851624,INFO,ML_ANOMALY,10992,msedge.exe,,Whitelisted,ML behavioral anomaly (z=3.72)
2025-12-17T14:31:40.490824,INFO,ML_ANOMALY,12156,comet.exe,,Whitelisted,ML behavioral anomaly (z=5.37)
2025-12-17T14:31:43.508237,INFO,ML_ANOMALY,8720,explorer.exe,,Whitelisted,ML behavioral anomaly (z=5.19)
2025-12-17T14:31:43.645496,WARNING,ML_ANOMALY,12184,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.38)
2025-12-17T14:31:45.208442,INFO,ML_ANOMALY,2384,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.76)
2025-12-17T14:31:45.805503,INFO,ML_ANOMALY,8720,explorer.exe,,Whitelisted,ML behavioral anomaly (z=4.96)
2025-12-17T14:31:45.898074,WARNING,ML_ANOMALY,13940,ChatGPT.exe,,Score +10 (total 20),ML behavioral anomaly (z=5.33)
2025-12-17T14:31:47.162264,INFO,ML_ANOMALY,1132,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:48.606234,INFO,ML_ANOMALY,12328,Code.exe,,Whitelisted,ML behavioral anomaly (z=4.57)
2025-12-17T14:31:48.674912,WARNING,ML_ANOMALY,13788,audiodg.exe,,Score +10 (total 10),ML behavioral anomaly (z=4.43)
2025-12-17T14:31:48.916237,INFO,ML_ANOMALY,14880,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:49.089871,WARNING,ML_ANOMALY,17024,sihost.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:31:50.310904,INFO,ML_ANOMALY,1288,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:50.667182,INFO,ML_ANOMALY,4600,svchost.exe,,Whitelisted,ML behavioral anomaly (z=5.39)
2025-12-17T14:31:50.904201,INFO,ML_ANOMALY,8444,msedge.exe,,Whitelisted,ML behavioral anomaly (z=4.89)
2025-12-17T14:31:53.089205,WARNING,ML_ANOMALY,2840,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:31:53.643500,INFO,ML_ANOMALY,4600,svchost.exe,,Whitelisted,ML behavioral anomaly (z=3.74)
2025-12-17T14:31:53.732785,WARNING,ML_ANOMALY,4848,msedgewebview2.exe,,Score +10 (total 20),ML behavioral anomaly (z=4.22)
2025-12-17T14:31:53.884798,WARNING,ML_ANOMALY,12184,msedgewebview2.exe,,Score +10 (total 20),ML behavioral anomaly (z=5.27)
2025-12-17T14:31:53.894304,WARNING,ML_ANOMALY,13292,msedgewebview2.exe,,Score +10 (total 20),ML behavioral anomaly (z=5.38)
2025-12-17T14:31:53.940837,WARNING,ML_ANOMALY,16404,msedgewebview2.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.28)
2025-12-17T14:31:53.950143,WARNING,ML_ANOMALY,17368,taskhostw.exe,,Score +10 (total 10),ML behavioral anomaly (z=5.39)
2025-12-17T14:32:07.672347,INFO,APP_STARTUP,,,,,Ransomware Defense Kit started
2025-12-17T14:36:13.074167,INFO,APP_STARTUP,,,,,Ransomware Defense Kit started
